,Id,PID,Lot Frontage,Lot Area,Street,Overall Qual,Overall Cond,Home Age,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Age,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,Neighborhood Quality,Above Ground SF,Baths,Finished Basement,Finished Bsmt YN,Outdoor SF,Total Quality,Total Quality * Above Ground SF,Home Age^2,2nd Flr SF^2,Foundation_PConc,Neighborhood_NridgHt,Garage Finish_Unf,Garage Finish_Fin,Mas Vnr Type_None,Bsmt Exposure_Gd,Garage Type_Detchd,MS SubClass_60,Foundation_CBlock,Garage Type_Attchd,Sale Type_New,Exterior 1st_VinylSd,Exterior 2nd_VinylSd,Mas Vnr Type_Stone,Lot Shape_Reg,Bsmt Exposure_No,Paved Drive_Y,MS Zoning_RM,Lot Shape_IR1,Roof Style_Hip,Paved Drive_N,Neighborhood_NoRidge,Mas Vnr Type_BrkFace,Neighborhood_StoneBr,Roof Style_Gable,Electrical_SBrkr
56,1934,535304170,68.0,7942,1,6,7,57,1953,0.0,3,3,3,3,3,85.0,5,955.0,0.0,1040.0,3,1,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,0,0,66.0,1.0,293.0,3,3,0,0,0,0,0,0,0,0,6,2007,136000,3,1040,1.25,5030.0,1,0,15,15600,3249,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
57,997,527107010,59.512189410233724,15038,1,6,5,14,1996,0.0,3,3,4,3,3,138.0,1,0.0,778.0,916.0,4,1,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,1,3,23.0,2.0,386.0,3,3,168,84,0,0,0,0,0,0,11,2008,173000,4,1636,2.6,414.0,1,252,16,26176,196,518400,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
58,64,528382020,92.0,11764,1,8,7,11,2007,348.0,4,3,4,3,6,524.0,1,0.0,628.0,1152.0,5,1,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,1,4,20.0,3.0,671.0,3,3,132,57,0,0,0,0,0,0,4,2010,290000,7,2270,2.6,3144.0,1,189,20,45400,121,1223236,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1
59,1799,528458130,75.0,9000,1,8,5,3,2007,0.0,4,3,4,3,6,64.0,1,0.0,1120.0,1184.0,5,1,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,1,4,12.0,2.0,550.0,3,3,208,364,0,0,0,0,0,0,8,2007,303477,6,2610,2.6,384.0,1,572,21,54810,9,2033476,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
60,230,905109170,99.0692796316743,20062,1,7,7,33,2001,0.0,4,4,4,3,5,1092.0,1,0.0,328.0,1420.0,4,1,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,2,3,42.0,2.0,690.0,3,3,496,0,0,0,0,0,0,0,4,2010,270000,6,1483,2.2,5460.0,1,496,18,26694,1089,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
61,1295,902109160,81.0,7308,1,5,5,90,1950,0.0,2,2,3,3,3,360.0,1,0.0,576.0,936.0,4,0,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,1,4,99.0,1.0,225.0,2,2,0,0,236,0,0,0,0,0,6,2008,122250,1,1740,1.05,1080.0,1,0,15,26100,8100,608400,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
62,638,535178120,70.0,8750,1,5,5,55,1955,0.0,3,3,3,3,3,172.0,2,483.0,727.0,1382.0,4,1,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,0,0,64.0,1.0,350.0,3,3,280,0,0,0,0,0,0,0,7,2009,153000,3,1382,1.25,1482.0,1,280,15,20730,3025,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
63,2278,923202134,70.0,8402,1,5,5,3,2007,0.0,3,3,4,3,5,206.0,1,0.0,914.0,1120.0,5,1,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,0,0,0.0,0.0,0.0,0,0,0,30,0,0,0,0,0,0,12,2007,147000,4,1120,1.05,1030.0,1,30,15,16800,9,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
64,2202,909252150,63.0,4000,1,7,8,80,1995,0.0,3,3,4,3,6,246.0,1,0.0,285.0,531.0,3,1,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,1,4,89.0,1.0,216.0,3,3,0,0,0,0,0,0,0,0,6,2007,148500,5,1098,1.7000000000000002,1476.0,1,0,17,18666,6400,281961,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
65,2833,908188150,32.0,3363,1,7,5,6,2004,117.0,4,3,4,3,1,0.0,1,0.0,976.0,976.0,5,1,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,0,0,15.0,2.0,380.0,3,3,0,40,0,0,0,0,0,0,4,2006,130000,2,1708,2.1,0.0,0,40,19,32452,36,535824,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
66,1707,528150040,94.0,13615,1,9,5,4,2006,510.0,5,3,5,3,1,0.0,1,0.0,1802.0,1802.0,5,1,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,1,4,13.0,3.0,843.0,3,3,158,105,0,0,0,0,0,0,6,2007,372000,7,1802,2.6,0.0,0,263,24,43248,16,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1
67,2428,528228565,43.0,3013,1,7,5,5,2005,145.0,4,3,4,3,6,16.0,1,0.0,1346.0,1362.0,5,1,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,1,4,14.0,2.0,440.0,3,3,142,20,0,0,0,0,0,0,4,2006,213490,5,1506,2.1,96.0,1,162,19,28614,25,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
68,242,905453080,44.0,17485,1,7,5,1,2010,96.0,4,3,4,3,6,1346.0,1,0.0,162.0,1508.0,5,1,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,2,3,10.0,2.0,572.0,3,3,0,0,0,0,0,0,0,0,1,2010,308030,2,1508,1.7000000000000002,8076.0,1,0,19,28652,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1
69,1564,914453045,83.51957686984194,23730,1,7,5,14,1997,668.0,4,3,5,3,6,700.0,1,0.0,1140.0,1840.0,5,1,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,0,0,23.0,3.0,786.0,3,3,0,46,192,0,0,0,0,0,9,2008,300000,4,2032,3.8000000000000003,4200.0,1,46,20,40640,196,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
70,2613,535403150,79.0,8910,1,6,6,51,1959,0.0,3,3,3,3,5,655.0,1,0.0,0.0,655.0,5,1,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,1,2,65.0,2.0,539.0,3,3,0,0,192,0,0,0,0,0,7,2006,159500,3,1194,1.25,3275.0,1,0,15,17910,2601,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
71,2832,908188140,24.0,2522,1,7,5,6,2004,50.0,4,3,4,3,1,0.0,1,0.0,970.0,970.0,5,1,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,0,0,15.0,2.0,380.0,3,3,0,40,0,0,0,0,0,0,4,2006,137500,2,1709,2.1,0.0,0,40,19,32471,36,546121,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
72,2459,528439030,73.0,8688,1,7,5,5,2005,228.0,4,3,4,3,1,0.0,1,0.0,1616.0,1616.0,5,1,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,0,0,14.0,3.0,834.0,3,3,208,59,0,0,0,0,0,0,4,2006,232000,6,1616,2.1,0.0,0,267,19,30704,25,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
73,1360,903452025,61.03364540407832,6291,0,6,6,80,1950,0.0,4,4,3,3,1,0.0,1,0.0,768.0,768.0,3,1,768,0,0,768,0.0,0.0,1,0,1,1,3,4,0,0,89.0,2.0,440.0,3,3,0,0,84,0,0,0,0,0,7,2008,93850,1,768,1.05,0.0,0,0,16,12288,6400,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1
74,2723,905200380,91.09347939934428,17529,1,5,5,86,1950,65.0,3,3,3,3,1,0.0,1,0.0,872.0,872.0,2,0,872,0,0,872,0.0,0.0,1,0,2,1,2,5,1,4,95.0,1.0,322.0,2,2,0,0,116,0,0,0,0,0,4,2006,105000,3,872,1.05,0.0,0,0,13,11336,7396,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0
75,1350,903235100,60.0,6324,1,4,6,83,1950,0.0,3,3,3,3,1,0.0,1,0.0,520.0,520.0,2,0,520,0,0,520,0.0,0.0,1,0,1,1,2,4,0,0,99.0,1.0,240.0,2,3,49,0,87,0,0,0,0,0,5,2008,68500,2,520,1.05,0.0,0,49,12,6240,6889,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
76,136,535106190,80.0,11600,1,5,5,50,1960,361.0,3,3,3,3,3,443.0,1,0.0,662.0,1105.0,3,1,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,0,0,59.0,2.0,480.0,3,3,0,0,0,0,0,0,0,0,1,2010,154300,3,2274,2.1,1329.0,1,0,14,31836,2500,1366561,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0
77,2235,910201050,50.0,7288,1,5,7,85,2003,0.0,4,4,3,1,1,0.0,1,0.0,936.0,936.0,5,1,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,0,0,0.0,0.0,0.0,0,0,0,0,0,176,0,0,0,0,9,2007,129850,1,1601,2.1,0.0,0,0,15,24015,7225,442225,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1
78,1993,902301130,35.0,4571,1,5,7,100,1950,0.0,3,3,3,3,4,168.0,1,0.0,448.0,616.0,5,1,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,0,0,99.0,2.0,480.0,2,2,280,0,143,0,0,0,0,0,6,2007,114000,1,1232,1.05,672.0,1,280,14,17248,10000,379456,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
79,367,527214050,63.0,17423,1,9,5,2,2009,748.0,5,3,5,3,6,1904.0,1,0.0,312.0,2216.0,5,1,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,1,4,10.0,3.0,1166.0,3,3,0,60,0,0,0,0,0,0,7,2009,501837,7,2234,2.75,11424.0,1,60,24,53616,4,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1
80,1309,902300215,100.0,12665,1,5,8,95,1950,0.0,3,3,3,3,1,0.0,1,0.0,876.0,876.0,4,1,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,1,4,70.0,3.0,720.0,3,3,418,0,194,0,0,0,0,0,6,2008,153900,1,1416,1.55,0.0,0,418,14,19824,9025,291600,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
81,402,527425110,60.0,9000,1,4,7,39,2006,0.0,3,4,3,3,5,240.0,1,0.0,624.0,864.0,4,1,864,0,0,864,0.0,0.0,1,0,3,1,3,5,0,0,33.0,2.0,576.0,3,3,200,0,0,0,0,0,0,0,7,2009,130000,3,864,1.05,1200.0,1,200,13,11232,1521,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
82,1592,923203140,32.0,4500,1,6,5,13,1997,197.0,3,3,5,3,6,864.0,1,0.0,325.0,1189.0,5,1,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,0,0,22.0,2.0,392.0,3,3,0,122,0,0,0,0,0,0,4,2008,160500,4,1189,2.75,5184.0,1,122,17,20213,169,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1
83,2409,528186110,48.0,6373,1,9,5,4,2006,572.0,5,3,5,4,6,415.0,1,0.0,1251.0,1666.0,5,1,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,1,4,13.0,2.0,575.0,3,3,228,75,0,0,0,0,0,0,6,2006,310090,7,1666,2.75,2490.0,1,303,23,38318,16,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
84,1940,535327200,70.0,13300,1,5,7,54,2000,0.0,3,3,4,3,3,377.0,1,0.0,551.0,928.0,3,1,928,0,0,928,0.0,0.0,1,0,2,1,3,4,0,0,63.0,1.0,252.0,3,3,261,0,156,0,0,0,0,0,6,2007,132000,3,928,1.05,1131.0,1,261,15,13920,2916,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
85,588,534129370,80.0,9600,1,5,5,41,1969,128.0,3,3,4,3,5,553.0,3,147.0,588.0,1288.0,3,1,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,1,2,50.0,2.0,502.0,3,3,312,11,0,0,0,0,0,650,8,2009,163000,5,1336,2.3000000000000003,3206.0,1,323,15,20040,1681,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
86,96,533210060,30.0,3215,1,7,5,6,2004,120.0,4,3,4,3,6,280.0,1,0.0,320.0,600.0,5,1,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,0,0,15.0,2.0,480.0,3,3,0,172,0,0,0,0,0,0,4,2010,155000,6,1200,2.6,1680.0,1,172,19,22800,36,360000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
87,1187,534127210,74.32719761796398,11104,1,6,6,41,1969,0.0,3,3,3,3,6,828.0,1,0.0,599.0,1427.0,4,1,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,0,0,50.0,2.0,516.0,3,3,0,0,0,0,216,0,0,0,5,2008,183000,5,1427,2.3000000000000003,4968.0,1,0,15,21405,1681,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
88,2154,907280090,87.61891949443037,15295,1,7,5,14,2002,254.0,4,3,4,3,6,762.0,1,0.0,98.0,860.0,5,1,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,2,3,23.0,2.0,608.0,3,3,225,32,0,0,0,0,0,0,6,2007,211000,5,1992,3.25,4572.0,1,257,19,37848,196,608400,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
89,550,531452260,70.0,9109,1,7,5,16,1994,0.0,4,3,4,3,2,36.0,6,596.0,122.0,754.0,5,1,754,786,0,1540,1.0,0.0,2,1,3,1,4,6,0,0,25.0,2.0,495.0,3,3,140,32,0,0,0,0,0,0,10,2009,184000,4,1540,3.25,3648.0,1,172,19,29260,256,617796,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
90,811,906226100,64.0,7018,1,5,5,31,1979,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,3,1,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,0,0,40.0,2.0,400.0,3,3,0,0,0,0,0,0,0,0,6,2009,118858,4,1535,2.1,0.0,0,0,11,16885,961,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
91,124,534403410,82.63532250044231,14112,1,5,7,46,1964,86.0,3,3,3,3,6,1014.0,1,0.0,138.0,1152.0,3,1,1152,0,0,1152,1.0,0.0,1,0,3,1,3,6,1,4,55.0,2.0,484.0,3,3,227,0,0,0,0,0,0,0,4,2010,180500,3,1152,1.7000000000000002,6084.0,1,227,14,16128,2116,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
92,1836,533206060,80.0,3523,1,8,5,4,2007,30.0,4,3,4,3,6,60.0,1,0.0,1081.0,1141.0,5,1,1151,0,0,1151,1.0,0.0,2,0,2,1,4,5,0,0,13.0,2.0,484.0,3,3,0,60,0,0,0,0,0,0,2,2007,166000,6,1151,2.75,360.0,1,60,20,23020,16,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1
93,779,905200350,88.0,15312,1,6,5,50,1960,54.0,3,3,3,3,4,588.0,1,0.0,550.0,1138.0,5,1,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,1,3,59.0,2.0,480.0,3,3,0,0,0,0,140,0,0,0,3,2009,148000,3,1138,1.25,2352.0,1,0,15,17070,2500,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
94,1886,534276180,74.0,7450,1,5,5,54,1956,0.0,3,3,3,3,3,438.0,2,206.0,250.0,894.0,4,1,1074,0,0,1074,0.0,0.0,1,0,2,1,4,6,1,4,53.0,2.0,396.0,3,3,0,72,0,0,0,0,0,0,1,2007,124000,3,1074,1.05,1726.0,1,72,15,16110,2916,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
95,1724,528186090,60.0,7313,1,9,5,5,2005,246.0,5,3,5,3,6,1153.0,1,0.0,408.0,1561.0,5,1,1561,0,0,1561,1.0,0.0,2,0,2,1,5,6,1,4,14.0,2.0,556.0,3,3,203,47,0,0,0,0,0,0,8,2007,277500,7,1561,2.75,6918.0,1,250,24,37464,25,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
96,2450,528358030,83.0,10019,1,8,5,15,1995,397.0,4,3,4,3,5,527.0,1,0.0,815.0,1342.0,5,1,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,1,5,24.0,3.0,725.0,3,3,307,169,168,0,0,0,0,0,6,2006,350000,7,2726,2.6,2635.0,1,476,20,54520,225,1871424,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1
97,1013,527214030,53.0,15401,1,9,5,6,2004,296.0,5,3,5,3,6,1337.0,1,0.0,547.0,1884.0,5,1,1884,0,0,1884,1.0,0.0,2,0,2,1,5,7,1,4,15.0,3.0,670.0,3,3,214,76,0,0,0,0,0,0,9,2008,387000,7,1884,2.75,8022.0,1,290,24,45216,36,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1
98,2084,905476170,58.0,9098,1,4,7,90,2002,0.0,3,3,3,3,5,348.0,1,0.0,180.0,528.0,5,1,605,0,0,605,1.0,0.0,1,0,2,1,3,5,0,0,0.0,0.0,0.0,0,0,0,0,144,0,0,0,0,0,7,2007,86000,2,605,1.7000000000000002,1740.0,1,0,13,7865,8100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
99,1184,533350120,103.0,16280,1,8,9,34,2007,0.0,5,5,4,5,6,1044.0,3,382.0,0.0,1426.0,5,1,1671,0,0,1671,1.0,0.0,3,0,3,1,5,6,1,4,43.0,2.0,550.0,3,3,280,90,0,0,0,0,0,0,5,2008,290000,6,1671,3.8000000000000003,7410.0,1,370,22,36762,1156,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
100,728,902477130,72.0,9392,1,3,3,110,1950,0.0,3,2,2,3,1,0.0,1,0.0,245.0,245.0,3,0,797,0,0,797,0.0,0.0,1,0,2,1,3,5,0,0,0.0,0.0,0.0,0,0,0,36,94,0,0,0,0,0,9,2009,44000,1,797,1.05,0.0,0,36,11,8767,12100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
101,950,914474070,71.0,12209,1,6,5,9,2002,0.0,3,3,5,3,5,690.0,1,0.0,114.0,804.0,5,1,804,1157,0,1961,1.0,0.0,2,1,3,1,4,7,1,3,18.0,2.0,560.0,3,3,125,192,0,0,0,0,0,0,6,2009,215000,4,1961,3.25,3450.0,1,317,18,35298,81,1338649,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1
102,2524,534125210,79.0,13110,1,5,6,38,1972,144.0,3,3,4,3,6,962.0,1,0.0,191.0,1153.0,5,1,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,0,0,47.0,2.0,501.0,3,3,140,153,0,0,0,0,0,0,7,2006,146500,5,1193,2.75,5772.0,1,293,15,17895,1444,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
103,2513,533223080,50.00030054245855,2651,1,7,5,10,2000,0.0,4,3,4,3,6,641.0,1,0.0,32.0,673.0,5,1,673,709,0,1382,1.0,0.0,2,1,3,1,4,6,0,0,19.0,2.0,490.0,3,3,153,50,0,0,0,0,0,0,4,2006,165000,6,1382,3.25,3846.0,1,203,19,26258,100,502681,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
104,2028,903427040,60.0,8520,1,6,7,94,1950,0.0,3,4,3,3,3,168.0,2,546.0,0.0,714.0,3,0,1664,862,0,2526,0.0,0.0,2,0,5,1,4,10,1,4,103.0,1.0,216.0,3,3,88,15,0,0,0,0,0,0,8,2007,136000,1,2526,2.1,1596.0,1,103,16,40416,8836,743044,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
105,2309,526303060,152.43682915934914,39384,1,6,6,53,1957,902.0,3,3,4,3,5,1110.0,1,0.0,595.0,1705.0,5,1,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,2,4,62.0,2.0,550.0,3,3,0,189,0,0,0,0,0,0,10,2006,252000,3,1390,2.2,5550.0,1,189,18,25020,2809,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
106,51,528188120,36.0,2628,1,7,5,7,2003,106.0,4,3,4,3,1,0.0,1,0.0,764.0,764.0,5,1,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,0,0,16.0,2.0,474.0,3,3,0,27,0,0,0,0,0,0,6,2010,175500,7,1626,2.6,0.0,0,27,19,30894,49,743044,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
107,699,902106010,57.0,6406,1,5,6,71,1950,0.0,3,3,3,3,5,421.0,1,0.0,269.0,690.0,3,1,868,690,0,1558,0.0,0.0,1,1,3,1,3,7,1,4,80.0,2.0,400.0,3,3,0,36,0,0,182,0,0,0,10,2009,150000,1,1558,1.55,2105.0,1,36,14,21812,5041,476100,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
108,1881,534252110,77.74656550510102,12342,1,5,5,50,1978,0.0,3,3,3,3,1,0.0,1,0.0,978.0,978.0,3,1,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,1,3,59.0,1.0,286.0,3,3,0,0,36,0,0,0,0,600,8,2007,139900,3,1422,1.05,0.0,0,0,14,19908,2500,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1
109,1345,903232090,52.0,6240,1,5,7,80,1992,0.0,3,3,3,3,1,0.0,1,0.0,1078.0,1078.0,3,1,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,1,4,89.0,2.0,360.0,3,3,0,0,0,0,0,0,0,0,6,2008,162900,2,1573,2.1,0.0,0,0,14,22022,6400,198025,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
110,166,535457010,87.0,10000,1,6,6,48,1962,261.0,3,3,3,3,1,0.0,1,0.0,1116.0,1116.0,3,1,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,0,0,57.0,2.0,440.0,3,3,0,0,0,0,385,0,0,0,2,2010,160000,3,1116,1.55,0.0,0,0,15,16740,2304,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
111,781,905228050,67.53629950484378,9000,1,2,2,63,1950,0.0,3,3,0,0,0,0.0,0,0.0,0.0,0.0,2,0,660,0,0,660,0.0,0.0,1,0,2,1,2,5,0,0,0.0,0.0,0.0,0,0,0,0,100,0,0,0,0,0,6,2009,63900,3,660,1.05,0.0,0,0,7,4620,3969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
112,379,527354200,80.0,11088,1,6,5,32,1998,144.0,3,3,3,3,5,832.0,1,0.0,308.0,1140.0,4,1,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,1,3,41.0,2.0,479.0,3,3,0,0,0,0,0,0,0,0,5,2009,184000,5,1707,2.1,4160.0,1,0,15,25605,1024,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
113,2818,908102320,134.0,17755,1,5,4,51,1959,132.0,3,3,3,3,4,176.0,1,0.0,1290.0,1466.0,3,1,1466,0,0,1466,0.0,0.0,1,1,3,1,2,6,2,4,60.0,2.0,528.0,3,3,0,140,0,0,100,0,0,0,11,2006,149900,2,1466,1.55,704.0,1,140,13,19058,2601,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
114,1168,533215020,56.81881875159763,4765,1,9,5,10,2000,260.0,4,3,4,3,6,1027.0,1,0.0,587.0,1614.0,5,1,1638,0,0,1638,1.0,0.0,2,0,2,1,5,5,1,3,19.0,2.0,495.0,3,3,230,68,0,0,0,0,0,0,7,2008,300000,6,1638,2.75,6162.0,1,298,22,36036,100,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
115,1396,905226110,71.7676982149358,10532,1,5,3,50,1960,275.0,3,3,3,3,3,988.0,1,0.0,0.0,988.0,4,1,1721,0,0,1721,1.0,0.0,2,0,3,1,3,7,2,3,59.0,2.0,626.0,3,3,50,84,0,0,0,0,0,0,12,2008,145000,6,1721,2.75,2964.0,1,134,14,24094,2500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
